Word,Count
Αθροιστή,4
Φυσικό,4
\(tnz.GetExtendedProperty("\LastTotalVolume"\)\,4
Data.SystemEventDatum();,4
this.GetDisplay(nz);,4
\this.EuromatAuthorize(this,\,4
labelNumber,4
least,4
logBool,4
Query,4
(idle,4
various,4
System,4
принять,4
Αντλίας.,4
\openRates.Add(var.Data.Substring(2,\,4
SHELF,4
var.Response.Substring(7);,4
halt,4
\"\\nTime:\,4
\name="\address"\></param>\,4
\"\COM"\\,4
0xe,4
C0,4
\name="\initString"\>Initial\,4
btnChangeShift,4
TransactionCompleted(int,4
\string.Format("\TankData\,4
16],4
fuelPoint.Nozzles[0].UnitPrice;,4
btnInvoiceTypes,4
AtgConfigGetRequest,4
(int)this.dispenser.ActiveNozzle.CurrentSaleTotalVolume),4
T10_AR,4
\Convert.ToInt32(response.Substring(21,\,4
Object:,4
\Console.WriteLine("\********\,4
\invalidTotals,time\,4
subReport2.DataSource,4
TankControl,4
\cref="\System.ArgumentException"\>Invalid\,4
видимым,4
tAlarm.AlertType).ToList();,4
(VirtualDevices.VirtualDispenser,4
LockRequest,4
([TitrimetryId]),4
//bufferRecieve,4
btnChangeUser,4
currentNozzle.NozzleId;,4
tData.TankId,4
Εξαγωγή,4
//affected_nozzle.isAuthorized,4
ASSYTECH,4
\(Millenium.Enums.FuelPointStatusEnum)fp.GetExtendedProperty("\Status"\,\,4
\cref="\System.ArgumentNullException"\>Property\,4
\name="\length"\>Length\,4
controllerAssemblyLabel,4
Millenium.Enums.FuelPointStatusEnum>,4
(tank),4
Αέριο,4
BLUE_SKY,4
TcpClient();,4
Αδικαιολόγητη,4
UpdateAtgConfiguration(),4
идентификации,4
ResponseTypeEnum.nzStatus;,4
(4):,4
vars1,4
prevStatuses[affected_nozzle.FuelPointChannel];,4
Εναρξη,4
LRP,4
Series,4
CMDGetDisplay(nozzle);,4
dt2,4
RateTypeEnum.Both),4
(AuthorizeType.Volume),4
\this.openNozzles.Add(var.Data.Substring(2,\,4
Opens,4
επικοινωνείας,4
n.TankId,4
ExtendedPricesResponse,4
totalAmountLabel,4
LANFENG,4
\name="\fileName"\></param>\,4
var.Nozzles,4
this.objectsToDispose.Add(subReport2);,4
currentNettoFuelNomalizedVolumeLabel,4
\"\\\ak6.txt"\,\,4
//void,4
\up,\,4
Ελεγχος,4
user.PasswordEncrypted,4
\34,\,4
делает,4
Console.WriteLine(BitConverter.ToString(trash));,4
lastValidLevelRadSpinEditor,4
phone2Label,4
userNameRadTextBox,4
a.DeviceId,4
radLabel21,4
проект,4
(2):,4
AlarmControl,4
fillingsTo,4
ControllerSettings,4
\STATUSES"\,\,4
if(values.CurrentVolume,4
\AESEncryption.Encrypt(user.Password,\,4
fields,4
0xa,4
Ορίου,4
(DateTime.Now.Subtract(this.lastResponse).TotalSeconds,4
alarm.ResolveText,4
//affected_nozzle.Status,4
\ταυτοποίησης"\,\,4
this.TankSettings.Where(ts,4
PricePerLiter,4
Totals:,4
List<Data.ApplicationUser>,4
nwStream,4
USE,4
\Console.WriteLine("\++++++++++++++++\,4
e.Alarm.DatabaseEntityId,4
btnInvoices,4
MainForm,4
companyData,4
κωδικού,4
nozzle.NozzleFlows),4
radLabel24,4
SS-LAN,4
inValidationDateRadDateTimePicker,4
addressRadSpinEditor,4
titrationDateLabel,4
sysEvent.EventDate,4
List<EuromatNozzle>,4
numberRadSpinEditor,4
taxOfficeTextBox,4
cubic,4
\string.Format("\DispenserStatus\,4
textEmails,4
πέραν,4
tankFillingViewRadGridView,4
Можно,4
events),4
nozzle.TotalVolumeCounter),4
\"\ft"\;\,4
s.TankId,4
\cref="\T:System.UnauthorizedAccessException"\>\,4
recalculated,4
(int)(fp.ActiveNozzle.UnitPrice,4
tank),4
symbols,4
this.database.TankFillings.Where(tf,4
******/,4
\this.OTPStatusChanged(this,\,4
unitPrice;,4
dispensedPrice),4
string---,4
0D,4
titrimetryBindingSource,4
Εκτος,4
Параметр,4
this.openRates.Remove(nzStr);,4
(1,4
tAlarm.MessageText,4
dataBuffer),4
Κατασκευαστή,4
FuelPumpSettings,4
\υπερπλήρωσης,\,4
Contains,4
sec,4
сборки,4
seriesRadTextBox,4
Authorize,4
\"\ERROR"\)\,4
FuelPointStatus.OFFLINE)),4
Root,4
FuelPointStatus.WORK,4
Дополнительный,4
n.DispenserId,4
num1)).status;,4
maxFuelHeightRadSpinEditor,4
nulling,4
orderIdRadSpinEditor,4
\Convert.ToInt32((sprice.Substring(0,\,4
totalVolumeRadSpinEditor,4
sysData.PropertyName,4
invoiceSignatureLabel,4
list.ToArray();,4
115200,4
(bm.MessageType,4
dispenserNameLab,4
задать,4
constantly,4
checks,4
NozzleClosed(int,4
GetNozzle(Common.FuelPoint,4
nvarchar(10),4
multiResponse),4
[dbo].[InvoiceLine],4
tankCheckRadGridView,4
labelVolumeNormalized,4
this.CalculateCRC32();,4
offsetWaterVolumeRadSpinEditor,4
this.panel5.Controls),4
(decimal)1.1),4
αντλία,4
tank.Temperatire;,4
detects,4
this.database.RefreshData();,4
subReport1.DataSource,4
ExtendedTransactionInfoResponse,4
unlock,4
nettoAmountLabel,4
date,4
name.</exception>,4
a);,4
((int)rate).ToString();,4
tinCompanyTextBox,4
(Math.Abs(currentNormalizedVol,4
διαρροή),4
radMenuItem7,4
il.TankFilling).ToList();,4
while(this.IsConnected),4
dispenserNumberRadSpinEditor,4
field,4
returnInvoiceType,4
(int)((this.dispenser.ActiveNozzle.CurrentSaleTotalVolume,4
DialogResult.Cancel),4
HaltRequest,4
//alarms.Remove(alarm);,4
\name="\fuelPointId"\>Identifier\,4
сборкой,4
2048GB,4
without,4
x^16,4
offsetVolumeLabel,4
5787;,4
атрибутов,4
labelTotalPrice,4
radLabel27,4
placing,4
((VirtualDevices.VirtualTankAlarm)a).AlertType,4
fp.Address)[0];,4
PetrolVend,4
CAST(0.001008000,4
TotalsEventArgs,4
lastNettoFuelNormalizedVolumeLabel,4
\setPrices(unitPrice,\,4
Extended,4
dbo.FuelTypePrice,4
\nwStream.Write(buffer,\,4
0;},4
faxRadTextBox,4
AlertsForm,4
panelClose,4
(locked,4
this.Tank.ConnectedNozzles),4
vars.EuromatDispenserNumber,4
transactionDateLabel,4
\N&apos;[DatabaseName]_log&apos;,\,4
2400,4
System.IO.DirectoryInfo(this.outFolder);,4
executed.</param>,4
posETX1,4
\"\DeviceSerialNumber"\).FirstOrDefault();\,4
nozzleFlowsBindingSource,4
phone1Label,4
s.NozzleId,4
dbo.SalesTrans,4
PriceNozzle,4
thermalCoeficientRadSpinEditor,4
ThreadRun(object,4
defInvType,4
taxDeviceType,4
routines),4
sale.VolumeNormalized,4
обратиться,4
CAST(800.000,4
TankLinearGauge,4
\currentNozzle.LastVolumeCounter,\,4
Fired,4
(this.labelTotalPriceDec.Text.Length,4
SelectInvoiceTypeForm,4
System.IO.File.ReadAllText(file.FullName);,4
btnPrices,4
temperatireRadSpinEditor,4
Convert.ToDouble(8000));,4
если,4
(duration,4
FALCON_LPG,4
timeout,4
(byte)(254,4
типу,4
NozzleControl,4
\name="\orderAmmount"\/>\,4
communicationProtocolRadDropDownList,4
(num,4
&apos;CompanyName&apos;)),4
transferred,4
(this.currentSale.TankData,4
///////////////////FD,4
precalculated,4
pumpSerialNumberLabel,4
SIMULATOR,4
DONG,4
x^15,4
Πίνακα.,4
1.5,4
+nz.isNozzle,4
Измените,4
\name="\status"\></param>\,4
Data.SystemEventDatum,4
waterLevelLabel,4
\1000).ToString("\N0"\);\,4
existingEvent.Nozzle.Dispenser.OfficialPumpNumber,4
deliveryType);,4
tankLevelStartViewBindingSource,4
IsFinalized,4
liter/galon,4
\([SalesTransactionId],[EndLevel])\,4
\FuelPointChannel,\,4
inValidationDateLabel,4
СRС16),4
affected_nozzle.DispenserID;,4
this.Halt(fp);,4
!this.GetTotals(nz);,4
this.salesCompleted.Add(sale.SalesId);,4
или,4
((int)ResponseLengthEnum.ConfirmOC):,4
(this.Tank.Alerts.Where(a,4
0xc,4
grid,4
oldStatuses.Find((MilleniumProtocol.OldFPStatus,4
SelectInvoiceForm,4
clicked,4
this.label3.ForeColor,4
seconds,4
ExtendedStatusRequest,4
this.label1.ForeColor,4
PUMP,4
totalMishMatchIndex,4
Start-End,4
radButton8,4
//affected_nozzle.isStatusChanged,4
websiteLabel,4
ορίου,4
database.Add(sysEvent);,4
ASFuelControl.Gilbarco,4
m.Value.MessageType,4
global::System.Windows.Forms.MessageBox.Show(BitConverter.ToString(buffer.ToArray()));,4
System.Text.UTF8Encoding.ASCII.GetBytes(var.Data);,4
с,4
nozzlIndex.ToString();,4
\(quick,\,4
radLabel22,4
BitConverter.GetBytes(32,4
radWaitingBar1,4
\totalAmount.ToString("\N2"\).Replace("\,"\,\,4
List<Common.Sales.TankSaleData>();,4
στοιχείων,4
<CRC>),4
Statistics,4
List<Data.SystemEvent>,4
Finish,4
GetDisplayWhileFuelling,4
radMenuItem3,4
btnFillingCancel,4
\"\SEND\,4
labelCustomerContact,4
tank.PhysicalState,4
(fp.QueryTotals),4
TLS,4
(int)responseLength.listen,4
TOMINAGA_SS_LAN,4
orderLimitSpinButton,4
\dbo.TankSale.StartTemperature,\,4
vehicleIdLabel1,4
через,4
WAYNE_USCL,4
var.RateType,4
требуется,4
nozzleDescriptionLabel,4
TransactionFinished,4
\name="\parameter"\></param>\,4
nozzle.LastTotalVolume,4
из,4
\this.database.Refresh(RefreshMode.OverwriteChangesFromStore,\,4
EuromatNozzle();,4
qInvFillings1.Where(tf,4
чтобы,4
List<byte>,4
userLevelLabel,4
btnUsers,4
salesDateFrom,4
confusion,4
database.SaveChanges();,4
атрибуту,4
this.serialPort.Write(new,4
Date:,4
nz.getDisplayPrice(fuelPoint.DecimalPlaces);,4
nz.ParentFuelPoint);,4
Tatsuno,4
var.TransactionId,4
nozzle.RateType,4
FuelPointStatus.Nozzle,4
(e.Nozzle.FuelPoint.DispensedVolume);,4
qInvFillings1,4
FuelPointStatusEnum,4
PortName,4
this.currentSale.TankData,4
\dbo.TankSale.StartVolumeNormalized,\,4
библиотеки,4
0xC,4
labelFuelTypeDesc,4
(var.Response,4
lcdDisplay1,4
87],4
этого,4
List<Common.Sales.TankSaleData>,4
EF,4
νερού,4
switched,4
btnControllers,4
Sales.SaleData();,4
tData.StartWaterLevel,4
workflows,4
this.labelTotalPrice.Text,4
(int)Common.Enumerators.AlertTypeEnum.CommunicationLossFuelPoint;,4
\System.DateTime.Now,fp.Address,fp.Channel,decimal.Parse(t.Substring(6,\,4
MNET,4
radLabel18,4
\this.RefreshAlerts(this,\,4
\N&apos;MIX&apos;,\,4
radButton9,4
//tx,4
flevel,4
Dispensing,4
opens,4
10%),4
Temperature,4
cityLabel,4
this.currentSale.TankData.Where(td,4
FuelPointStatusEnum.Close;,4
\"\OptionsEncrypted"\,\,4
if(fp.QueryAuthorize),4
PricesUpdated,4
AtgDataRequest,4
dispenser.OfficialPumpNumber;,4
EvalGetDisplay(Common.Nozzle,4
DispenserGrid,4
\"\.txt"\);\,4
\AtgChannel,\,4
\name="\dispensedAmount"\>Dispensed\,4
totalCounterRadSpinEditor,4
HECTRONIC_HLS,4
Signed&apos;,4
tankFillingViewBindingSource,4
\AddAlarmControlDelegate(this.AddAlarmControl),\,4
связанные,4
VirtualNozzleAlarm;,4
p.FuelLevel);//Math.Round(flevel,4
//******,4
textCell,4
PrinterSettings,4
tailLines,4
fires,4
SettingsGrid,4
([SaleTransactionId]),4
deliveryCheckInvoiceType,4
0xb,4
cbxDelivery,4
List<EuromatNozzle>();,4
αντλίας,4
(6):,4
crcLabel,4
\"\byte[]\,4
\name="\configuration"\/>\,4
officialNozzleNumberLabel,4
Celcium),4
\MessageBox.Show("\Λάθος\,4
sprice.Length;,4
<returns>Value,4
FuelPoint.</returns>,4
(outFolder,4
nozzle.OfficialNozzleNumber;,4
(RateTypeEnum)int.Parse(var.Response[6].ToString());,4
(this.openRates.ContainsKey(nzStr)),4
height),4
\"\EvalGetDisplay\,4
if(nz.QueryTotals),4
BitConverter.GetBytes(80,4
\<DATA>,\,4
ParameterSetRequest,4
(TransTypeEnum)int.Parse(var.Response[5].ToString());,4
radLabel26,4
tdata.EndTemperature,4
if(StringToByteArray(parms[2,4
//---convert,4
addressTextBox,4
1].QueryTotals,4
waitingLiterCheckMins,4
VirtualDispenserAlarm,4
NozzleInfoControl,4
command.</param>,4
3.5,4
<remarks>A,4
DispenserSetting,4
users1,4
значением,4
осуществляется,4
(int)this.dispenser.ActiveNozzle.CurrentSaleTotalPrice),4
thermalCoeficientLabel,4
this.openRates[nzStr];,4
(nz.CurrentSale.TotalizerStart,4
\var,\,4
150,4
this.lastActiveNozzleId;,4
\this.DataUpdated(probe,\,4
значений:,4
nozzles.Add(nozzle);,4
\name="\nozzleTotalizer"\></param>\,4
sysEvent.DispenserId,4
\"\Υψηλή\,4
(10,4
affected_nozzle.isOpen,4
к,4
this.Dispenser.AddressId);,4
/------------------------,4
TWO-WIRE,4
vehicleIdLabel,4
как,4
sysEvent,4
ratea,4
(data[0],4
vals;,4
\dbo.TankSale.EndVolumeNormalized,\,4
типа,4
db.Add(setting);,4
btnLiterCheck,4
radMenuButtonItem1,4
VirtualDevices.VirtualTankAlarm.TankAlarmEnum.TankOffline;,4
(int)responseLength.status),4
\this.status),\,4
HWA,4
salesDateTo,4
nozzles.ToArray();,4
\(int)Math.Pow(2,\,4
waitingDeliveryMins,4
this.GetDisplay(fp);,4
\(slow,\,4
////////////////////////////////////////////////////////////////////////////,4
invoiceDateTo,4
nozzleTotalizer;,4
Εξαγωγής,4
0xF,4
tanklevel,4
nwStream.ReadTimeout,4
msg.Length;,4
checked.</param>,4
adminPanel,4
(nozzlIndex).ToString();,4
Graf,4
totalIndex,4
serialNumberLab,4
btnUsersLimited,4
Γενικός,4
footerPanel,4
nz.isIdle);,4
signed,4
il.TankFilling).Where(tf,4
nozzle.ParentFuelPoint.AmountDecimalPlaces);//,4
isValidRadCheckBox,4
ATG_SIMULATOR,4
Italiana,4
meters),4
\SendCommand(vars1,\,4
8F,4
Removes,4
byte[]{,4
btnPumps,4
x),4
FAFNIR_VISY_Quick,4
Locked,4
splitPanel5,4
ZAP,4
numberLabel,4
EPCO,4
(dataBuffer.Length,4
VirtualTankAlarm,4
(DateTime.Now.Subtract(this.Dispenser.LastIdleTime).TotalSeconds,4
\name="\transactionId"\>ID\,4
\name="\dispenser"\></param>\,4
nozzleTotalsLabel,4
по,4
Τερματισμός,4
(Tokheim,4
orderIdLabel,4
currentNozzle.TotalVolumeCounter));,4
phoneTextBox,4
btnFillingEnd,4
TankSettings,4
(currentNozzle.LastVolumeCounter,4
this.DialogResult,4
InvoiceForm,4
this.CreateAlarm();,4
//RX,4
average,4
taxRegistrationNumberLabel,4
if(Properties.Settings.Default.SalesLogger),4
s.DispenserId,4
taxRegistrationOfficeRadTextBox,4
Adds,4
\abnormally,\,4
performed,4
\********"\);\,4
Έτοιμη,4
server.Client.ReceiveTimeout,4
FULLTEXTSERVICEPROPERTY(&apos;IsFullText,4
sendCheckInvoiceType,4
PriceSettingsForm,4
ni.Status,4
DispenserTransactionsForm,4
splitPanel3,4
postalCodeextBox,4
PDE,4
показано,4
this.DispensedAmount,4
tdata,4
\(N&apos;53d9c499-22eb-44b8-9126-7bfd497b0980&apos;,\,4
response[1];,4
this.levelDecreaseState,4
\"\Auto\,4
cityTextBox,4
Αριθμός,4
FuelPointStatus.WORK),4
this.errorState,4
events,4
(3):,4
Παύση,4
titrimetry.TitrimetryId.ToString().ToLower();,4
tData.EndTemperature,4
tankNumberNumericUpDown,4
Control,4
\атрибутов,\,4
\ATG,\,4
tankSerialNumberLabel,4
addresses,4
(Χωρίς,4
\"\*"\,\,4
dispensedVolume),4
χρήστη,4
Διακοπή,4
var.RateType;,4
(fp.QueryHalt),4
(future,4
param,4
state.Sale.TotalizerStart,4
[nvarchar](100),4
state.Sale.UnitPrice,4
\(int)ParentNozzle.ParentFuelPoint.GetExtendedProperty("\tries"\,\,4
\this.dispenserStatus,\,4
\Console.WriteLine("\**********Trash*************"\);\,4
0xE1,4
Μεταβολή,4
Flag,4
labelUnitPrice,4
Ενημέρωση,4
BENNETT_CL,4
table),4
PricesGetRequest,4
PtsConfiguration.FuelPointCount,4
this.database.RemoveLevelAlarm(sysEv);,4
\UNLIMITED,\,4
validity,4
\TotalizerEnd,\,4
\Resolved"\;\,4
Workflow,4
\strNz,\,4
(int)tAlarm.AlertType;,4
//bytesRead,4
([TankId]),4
SelectTankActionForm,4
StatusResponse,4
\"\Exedron@#"\);\,4
значение,4
emailLabel,4
\"\InvoiceGroupViews"\);\,4
threads,4
tranaction,4
data.PropertyName;,4
\pricePerLiter.ToString("\N3"\).Replace("\,"\,\,4
BitConverter.GetBytes(16,4
BitConverter.GetBytes(64,4
this.labelTotalVolume.Text,4
System.Threading.Thread.Sleep(250);,4
polinom,4
th.Start(vars);,4
SendCommand(EuromatVariables,4
workFlow.Tank.TankStatus,4
q);,4
Если,4
fuelPoint.DispensedAmount);,4
dispenser);,4
(this.suspendAlarms),4
List<Common.Sales.TankSaleData>(this.currentSale.TankData);,4
RateTypeEnum,4
(byte)(idSetPrice(id),4
SelectNozzleForm,4
e.Source);,4
taxRegistrationNumberRadTextBox,4
e.DeviceId,4
amdikaTextBox,4
alarms.Where(a,4
[30,4
ch1,4
tdata.EndLevel,4
this.objectsToDispose.Add(subReport1);,4
maxWaterHeightLabel,4
button,4
response[1],4
//affected_nozzle.isWorking,4
upDecPlacesRadSpinEditor,4
Редакция,4
labelUnitPriceDec,4
this.database.Add(sysData);,4
sumOut;,4
tinSenderTextBox,4
Ready,4
Initialization,4
\dbo.SalesTransaction.NozzleId,\,4
\Console.WriteLine("\\n\n\n\n\n"\);\,4
UserSettingsForm,4
nz.UnitPrice,4
EuromatVariables;,4
tank.LastValuesUpdate,4
Work,4
tAlarm.DeviceId;,4
LoadWaitingForm,4
Common.Sales.TankSaleData();,4
\found"\));\,4
instruments,4
i.SalesTransaction.TransactionTimeStamp,4
fuelLevelRadSpinEditor,4
full,4
все,4
classes,4
FuelPointStatus.NOZZLE),4
\(ack.StartsWith("\AK"\))\,4
(this.lastSales.Count,4
\N&apos;[DatabaseName]&apos;,\,4
(x.FPAddress,4
sale.TankData.Where(t,4
Το,4
System.IO.Ports.SerialPort.GetPortNames().</remarks>,4
\cents,\,4
titrationDateRadDateTimePicker,4
RateTypeEnum.Credit;,4
cityRadTextBox,4
user.Password,4
RS485,4
επαναφόρά.,4
COM-компонентов,4
6272KB,4
ssf.SelectedShift.ToString();,4
p.WaterLevel);,4
existingEvent.EventId;,4
\UpdateTotals(),\,4
gia,4
//1,4
names,4
x^2,4
800;//ms,4
failure,4
volume.</param>,4
\dbo.TankSale.CRC,\,4
parameter.</returns>,4
Interface,4
isValidLabel,4
totalDiff,4
beginning,4
existingEvent.Dispenser.OfficialPumpNumber;,4
(int)((this.dispenser.ActiveNozzle.CurrentSaleTotalPrice,4
List<VirtualDevices.VirtualBaseAlarm>();,4
labelNozzleNumber,4
pumpNumber;,4
Επιλογή),4
QueryResolveAlarmArgs,4
(AuthorizeType.Amount),4
fuelLevelLabel,4
TOPAZ_WONS,4
delay,4
P(x),4
offsetVolumeRadSpinEditor,4
totalVolumeLabel,4
nozzle.LastVolumeCounter,4
KRAUS,4
0xA,4
(nozzle.LastVolumeCounter,4
(tData,4
(int)fp.PresetAmount,4
WaitingClock,4
Διαφορά,4
protocol),4
общими,4
panelOpen,4
Common.Enumerators.TankStatusEnum.Offline;,4
\dbo.TankSale.SalesTransactionId,\,4
System.Windows.Forms.DialogResult.Cancel;,4
during,4
release,4
Version:4.0.30319.34209,4
\καυσίμου"\;\,4
isCustomerLabel,4
Used,4
nozzle.SaleUnitPrice,4
{3},4
resp.Split('|');,4
\cref="\T:System.ArgumentException"\>\,4
denied,4
\PtsParameter,\,4
0xd,4
originalFile,4
labelAveragePrice,4
DockStyle.Fill;,4
TankDataControl,4
ниже:,4
αύξηση,4
(Data.NozzleFlow,4
0xFF),4
\name="\nozzle"\>Nozzle,\,4
closed),4
x.FPchannel,4
serialNumberText,4
(9):,4
fuelPointStatusEnum,4
Celcium,4
όνομα,4
Table,4
\name="\transactionId"\/>\,4
74,4
deliveryType).ToList();,4
signal,4
Номер,4
\UpdatePrices(),\,4
waitingClock1,4
selectInvoiceControl3,4
splitPanel4,4
JustStatus(Common.FuelPoint,4
cbxChangePrice,4
btnCustomers,4
0x8F),4
0xE,4
Telerik.OpenAccess.ObjectState.MaskDirty),4
06/10/2014,4
0xB,4
textBox41,4
if(this.AuthorizeFuelPoint(fp)),4
(8):,4
[dbo].[InvoicePrintView],4
Κλειστή,4
degrees,4
respl),4
if(nozzle,4
N&apos;[FileName]_log.ldf&apos;,4
12)),4
salesViewBindingSource,4
labelTotalPriceDec,4
(multiResponse),4
Math.Abs(errorThreshhold),4
\FuelPoints,\,4
this.labelTotalPriceDec.Text;,4
e.Nozzle.LastTotalDispensedVolume;,4
nozzlIndex),4
(int)Common.Enumerators.AlertTypeEnum.TankAlert;,4
FuelPointStatusEnum.TransactionStopped;,4
FuelPointStatus.TRANSACTIONSTOPPED,4
add1,4
waitingLiterCheckSecs,4
(this.EuromatAuthorize,4
systemEventDatumBindingSource,4
600,4
imageList1,4
4800,4
if(SetPreset(fp.ActiveNozzle)),4
previousScale;,4
nozzle.TotalVolumeCounter,4
this.database.TankFillings.OrderBy(f,4
this.errorState;,4
general,4
initiates,4
RS422,4
faxTextBox,4
this.database.ApplicationUsers.ToList();,4
Controller-Dispenser,4
AuthorizeRequest,4
//Math.Round(wlevel,4
0xffff;,4
commands.</param>,4
\name="\requestCode"\>Code\,4
RateTypeEnum.Cash),4
Στόμιο,4
16-teen,4
stopControllerButton,4
00:20:01,4
qInvFillings.Select(il,4
server.GetStream();,4
ATGProbe,4
AboutForm,4
\SendCommand(vars,\,4
четырех,4
300,4
BATCHEN_Electroline,4
\name="\version"\></param>\,4
\name="\fileType"\></param>\,4
PasswordTextOpen,4
Basic).</exception>,4
Option_7,4
btnCustomer,4
\Data.Implementation.OptionHandler.Instance.SetOption(this.database,\,4
//Math.Round(temp,4
tf.VolumeNormalized);,4
(this.OTPStatusChanged,4
CurrentLoop,4
radSplitContainer2,4
(!var.WaitingForAnswer),4
[idx_salestransaction_endlevel],4
TankGauge,4
densityAvg,4
22],4
\N&apos;ΜΙΓΜΑ&apos;,\,4
LOG,4
radPanel1,4
SelectFuelTypeForm,4
δεξαμενής,4
radLabel17,4
Сведения,4
EuromatAuthorizeEventArgs(),4
vals[vals.Length,4
SLAVUTICH,4
(30,4
VirtualTankAlarm;,4
indicator,4
tfp.Initialized,4
(automatic,4
titrimetryLevelsBindingSource,4
(response[1],4
1024KB,4
nozzleNumberLabel,4
\name="\bytesArray"\>Initial\,4
Failed,4
\сведения,\,4
controllerPanel,4
portDropDown,4
TypeB,3
this.lastSales[this.lastSales.Count,3
301,3
\0x22,\,3
this.TimeFrom.Date.Add(ts.Subtract(new,3
Einai,3
dispenserOfficialPumpNumberGroupHeaderSection,3
\bitArr.Set(3,\,3
[nvarchar](20),3
how,3
Request,3
this.GetNozzleTotals(nz);,3
decimal.Parse(volume);,3
companyEfkTextBox,3
:a150<cr><lF>,3
\OpenCommand(command,\,3
+=10;,3
log.AdditionalDescription,3
\0x20,\,3
\0xA1,\,3
FA],3
this.openSales.Remove(sale);,3
6A,3
startByteNeg,3
tableLayoutPanel1,3
Receive,3
\this.AuthoriseFuelPoint(nz.ParentFuelPoint,\,3
Common.Enumerators.TankStatusEnum.LevelDecrease:,3
quantitySum,3
Todo,3
nz.QueryAuthorize,3
/Update,3
example,3
********************Send,3
lrc,3
\string.Format("\Address\,3
commandBuffer.AddRange(price2);,3
Τρέχων,3
NozzleIdAddress,3
this.TimeFrom.Date.Add(value.TimeOfDay.Subtract(new,3
DateTime.Now.Subtract(this.currentCommand.TimeExeeded).TotalMilliseconds,3
Closed,3
(byte)(255,3
\this.QueryRemovrControl(this,\,3
printerSettings);,3
(this.currentThreadStatus,3
\"\LowLevel"\:\,3
\Image.FromFile("\InvoiceLogo.png"\);\,3
Tank.CurrentFuelLevel),3
\vatMult,\,3
38444,3
\RESTARTED"\);\,3
\bitArr.Set(0,\,3
CurrentThreadStatusEnum.Idle),3
(args.Remove),3
this.PostAuth(fp);,3
this.commands.Enqueue(new,3
socket,3
(nozzleForTotals,3
\elapsedTime,\,3
officialNozzleNumberDataTextBox,3
Totals**************************************,3
(this.commands.Count,3
(levelStart,3
radCommandBar1,3
Base,3
lt,3
VirtualDevices.VirtualTank,3
(fp.QuerySetPrice),3
TankSaleView,3
Mexri,3
configure,3
===>,3
System.Threading.Thread.Sleep(120);,3
=2,3
\"\status\,3
ASFuelControl.Common.Enumerators.FuelPointStatusEnum.Nozzle),3
\startByteNeg,\,3
\confirmAuthoriseFuelPoint(response,\,3
//ValidTemp,3
\Logger("\EvalStatus"\,\,3
Εκπτωσης,3
////ValidLevel,3
(e.CurrentFuelPoint.DispensedVolume,3
Common.Enumerators.SendLogActionEnum.Balance;,3
(leveEnd,3
e.Remove,3
\Bitmap.FromFile("\StationLogo.png"\);\,3
TABLE),3
Ελεγκτής,3
e.PersistentObject,3
tank.TankNumber);,3
panel11,3
(byte)nozzleIndex;,3
parms[6],3
dtNow,3
(this.serialPort.IsOpen),3
\((Telerik.Reporting.SubReport)report.Items["\detail"\].Items["\subReport2"\]).ReportSource\,3
Eval,3
if(fp.Nozzles[0].UnitPrice,3
this.currentCommand.SendTime.AddMilliseconds(50);,3
k++),3
Εκτυπωτής,3
(LOCK_ESCALATION,3
(int)Common.Enumerators.TankStatusEnum.Idle,3
if(this.buffer.ToArray()[0],3
ΚΑΙ,3
leveEnd,3
totalVolume,3
(tabName,3
VirtualTankFillingInfo,3
CRCType,3
Πληκτρολόγιο,3
Commands,3
0x02,3
AlarmThreshold,3
\bitArr.Set(5,\,3
(fuelPoint.ActiveNozzle,3
(response[2],3
n.SuspendSale,3
if(valid){,3
dtNow),3
50;,3
SerialPort,3
commandBarRowElement1,3
subReport3.DataSource,3
(size,3
xwris,3
EuromatEnabled,3
(this.errorOccured),3
sales[i,3
labelSerial,3
ActiveNozzle,3
Initialize,3
decimals),3
UnitType.Cm);,3
levelStart,3
\bitArr.CopyTo(bytes,\,3
priceData,3
posETX2,3
this.currentCommand.SendTime,3
9A],3
DecimalPlaces,3
(fp.QueryAuthorize),3
[FleetManagmentCotrollerId],3
startByte);,3
!fp.PriceSet,3
\this.GetDecimalBytes(nz.UnitPrice,\,3
fp.InitializeSent),3
Common.Enumerators.TankStatusEnum.HighWaterLevel:,3
List<Sales.SaleData>,3
subReport3;,3
this.LastTransactionInfo(nz.ParentFuelPoint);,3
[9E,3
\Console.WriteLine("\Ad\,3
this.TankId).Count();,3
[ntext],3
\nz.PriceDecimalPlaces),\,3
vd,3
(this.QueryRemovrControl,3
fp.Channel),3
Common.Enumerators.TankStatusEnum.Error:,3
\Number,\,3
databases,3
response[17],3
\this.RemoveAlertControl(ac,\,3
FP;,3
port,3
\"\Ch\,3
this.pictureBox1.Location,3
\startByte,\,3
exei,3
(viewsCount,3
milsec,3
\0xFC,\,3
\CommandType.SummaryForId,\,3
(Math.Abs(values.FuelHeight,3
this.panel1.Visible,3
\this.serialPort.Read(resp,\,3
company.CompanyLogo.Height,3
(validResponse),3
controller_RefreshAlerts(object,3
nozzleIndex;,3
create,3
COMPLETED,3
byte[1];,3
company.CompanyLogo.Width,3
\UnitType.Cm),\,3
fp.AddressId)[0];,3
QueryRemoveAlert,3
raising,3
\0x14,\,3
serialPort.ReadExisting();,3
maxC,3
Λιτρομέτρησης&apos;,3
