Word,Count
dt2,4
\fuelPoint,\,4
\AESEncryption.Encrypt(user.Password,\,4
balance.TimeEnd).ToList();,4
MainSettingsForm,4
inValidationDateRadDateTimePicker,4
Ανοιχτή,4
(data[0],4
осуществляется,4
dispTypeRadDropDownList,4
[FK_SalesTransaction_Nozzle],4
[Nozzle_Event_FK1],4
salesDateTo,4
this.GetDisplay(fp);,4
[dbo].[Nozzle],4
VirtualNozzle,4
//void,4
Graf,4
\this.database.GetAvgTemperature(qsdiff),\,4
btnUsersLimited,4
nz.isIdle);,4
sysData,4
405;,4
nettoAmountRadSpinEditor,4
TankGauge,4
polling,4
[E0],4
buffer.ToArray();,4
[Titrimetry_TitrimetryLevel_FK1],4
8F,4
this.DispensedVolume,4
tAlarm.MessageText,4
companyData,4
\name="\channel"\></param>\,4
faxLabel,4
variables,4
RS232,4
FuelPointStatus.Nozzle,4
exceeds,4
if(values,4
radMenuItem3,4
tested,4
ransaction,4
tries,4
через,4
TransactionInfoResponse,4
if(values.CurrentVolume,4
\cref="\System.ArgumentException"\>Invalid\,4
performed,4
tankFillingViewBindingSource,4
kg,4
this.labelUnitPrice.Text,4
συναγερμού,4
[dbo].[Dispenser],4
currentNormalizedVol,4
[dbo].[PendingSend],4
this.database.Tanks.Select(t,4
\name="\length"\>Length\,4
switched,4
tData.TankId,4
состоят,4
nz.NozzleIndex);,4
[dbo].[ApplicationUser],4
Основной,4
Lock(),4
minFuelHeightLabel,4
nvarchar(10),4
(VirtualDevices.VirtualDispenser,4
DialogResult.Cancel),4
command.</param>,4
460,4
affected_nozzle.FuelPointChannel;,4
(e.Nozzle.FuelPoint.DispensedVolume);,4
[dbo].[CommunicationController],4
nozzle.OfficialNozzleNumber;,4
этих,4
Veeder,4
0xe,4
\dispenser.createCmd(Address,\,4
Temperature,4
labelUnitPrice,4
passwordRadTextBox,4
existingEvent.Nozzle.Dispenser.OfficialPumpNumber,4
\1000).ToString("\N0"\);\,4
SHELF,4
(Math.Abs(currentNormalizedVol,4
Μέτρησης:,4
userLevelLabel,4
\name="\fuelPointId"\>Identifier\,4
\"\COM"\\,4
C0,4
Receives,4
qInvFillings1.Where(tf,4
(Icon),4
TransactionFinished,4
users1),4
\name="\authorizeType"\>Type\,4
Data.SystemEventDatum,4
AtgConfigGetRequest,4
Στόμιο,4
btnInvoices,4
\Convert.ToInt32(response.Substring(21,\,4
fuelPoint.Nozzles[0].UnitPrice;,4
\Console.WriteLine("\********\,4
\invalidTotals,time\,4
btnControllers,4
labelNumber,4
roundRectShape1,4
System.Threading.Thread.Sleep(250);,4
Struna,4
[Tank_Titrimetry_FK1],4
\0x09,\,4
x^16,4
various,4
ParameterGetRequest,4
//affected_nozzle.isStatusChanged,4
decimalPrice,4
Agent,4
Λάθους,4
a);,4
this.database.TankFillings.OrderBy(f,4
и,4
Αέριο,4
[PriceList_PriceListTimeSpan_FK1],4
Χαμηλή,4
totalAmountLabel,4
size,4
идентификации,4
workflows,4
(4):,4
&apos;NOT,4
SIMULATOR,4
this.database.Add(sysData);,4
\"\TelerikMetroBlue"\;\,4
printOnPrinterCheck,4
sumOut;,4
NozzleControl,4
Opens,4
intervals,4
\TotalizerStart,\,4
tankLinearGauge2,4
///////////////////FD,4
1.4,4
\ASFuelControl.Logging.Logger.Instance.LogToFile("\PTS\,4
this.objectsToDispose.Add(subReport2);,4
(this.lastSales.Count,4
\N&apos;[DatabaseName]&apos;,\,4
[FuelType_FuelTypePrice_FK1],4
0xD,4
Σειραικός,4
(fp.QuerySetPrice),4
SelectInvoiceTypeForm,4
атрибутов,4
Unlock(),4
2400,4
taxDeviceType,4
tAlarm.AlertType).ToList();,4
radLabel21,4
routines),4
(nozzleForTotals,4
phone1Label,4
fillingsTo,4
thermalCoeficientRadSpinEditor,4
dbo.SalesTrans,4
decimal2,4
P(x),4
сборки,4
class</param>,4
(DateTime.Now.Subtract(this.lastResponse).TotalSeconds,4
[Dispenser_DispenserSetting_FK1],4
alarm.ResolveText,4
//affected_nozzle.Status,4
\ταυτοποίησης"\,\,4
επικοινωνίας,4
πέραν,4
panelTank,4
totalVolumeLabel,4
System.IO.DirectoryInfo(this.outFolder);,4
AlertsForm,4
nz.getDisplayLitres(fuelPoint.DecimalPlaces);,4
этой,4
btnChangeShift,4
[FK_InvoicePrint_Dispenser],4
(nozzle.LastVolumeCounter,4
\CompanyName,\,4
protocol),4
Fired,4
[AtgProbeProtocol_AtgProbeType_FK1],4
pumpSerialNumberRadTextBox,4
Dispensing,4
transactionDateRadDateTimePicker,4
numberRadSpinEditor,4
Millenium.Enums.FuelPointStatusEnum,4
\Exception("\Tried\,4
fuelLevelLabel,4
ssf.SelectedShift.ToString();,4
Extended,4
info,4
events),4
[dbo].[InvoicePrint],4
btnPrices,4
recalculated,4
(Data.SystemEvent,4
(used,4
(9):,4
radMenuItem7,4
&apos;CompanyName&apos;)),4
waitingClock1,4
polinom,4
MNET,4
sysEvent.EventDate,4
products,4
[UsagePeriod_NozzleUsagePeriod_FK1],4
(locked,4
SelectPrinterForm,4
(1,4
qInvFillings2,4
[dbo].[DispenserType],4
isCustomerRadCheckBox,4
ExtendedTransactionInfoResponse,4
\υπερπλήρωσης,\,4
\name="\dispensedAmount"\>Dispensed\,4
PricesSetRequest,4
[dbo].[NozzleFlow],4
amdikaTextBox,4
previousScale;,4
FuelPointStatus.OFFLINE)),4
general,4
FuelPointStatus.WORK,4
ASSYTECH,4
Sales.SaleData,4
+nz.isNozzle,4
(1.00ltr),4
\Convert.ToInt32((sprice.Substring(0,\,4
[dbo].[DispenserSetting],4
se.ResolveMessage,4
sysData.PropertyName,4
dispenserNameLab,4
AuthorizeRequest,4
\AtgChannel,\,4
p.Temperature);,4
this.levelIncreaseState;,4
(!dir.Exists),4
printing,4
четырех,4
max),4
affected_nozzle.LastResponseType,4
LANFENG,4
\info.VolumeInvoiced,\,4
labelVolumeNormalized,4
[Invoice_InvoiceRelation_FK1],4
FuelPoint.</returns>,4
titrimetryBindingSource,4
nozzleId;,4
thead,4
addressRadTextBox,4
******/,4
affected_nozzle.isCheckLCD,4
subReport1.DataSource,4
\cref="\T:System.UnauthorizedAccessException"\>\,4
nettoAmountLabel,4
labelTotalPrice,4
this.currentSale.TankData,4
0xf,4
occupationTextBox,4
seconds,4
units,4
labelAddress,4
executing,4
sysEvent.EventId,4
height),4
Basic).</exception>,4
grid,4
Totals:,4
cbxDelivery,4
//alarms.Remove(alarm);,4
&apos;CompanyOccupation&apos;)),4
300)),4
[FK_InvoiceLine_SalesTransaction],4
this.database.SalesTransactions.OrderBy(f,4
if(invoice.Printer,4
add1,4
PROWALCO,4
KALVACHA,4
Ορίου,4
[FK_InvoiceLine_Invoice],4
isSupplierLabel,4
((VirtualDevices.VirtualTankAlarm)a).AlertType,4
nameTextBox,4
VirtualDevices.VirtualTankAlarm.TankAlarmEnum.LeavelIncrease;,4
labelFuelType,4
lastNettoFuelNormalizedVolumeLabel,4
\MessageBox.Show("\Λάθος\,4
Select(il,4
selected,4
dispenserNumberRadSpinEditor,4
panelClose,4
Math.Abs(errorThreshhold),4
0.50m),4
TankControl,4
\string.Format("\TankData\,4
\N&apos;[DatabaseName]_log&apos;,\,4
timeout,4
\name="\alarm"\></param>\,4
tdata.EndTemperature,4
transferred,4
oldStatuses.Find((MilleniumProtocol.OldFPStatus,4
Αθροιστή,4
resume,4
ExtendedPricesResponse,4
sysData.Value,4
decimal1,4
info.VolumeInvoiced,4
affected_nozzle.DispenserID;,4
Ηρεμίας,4
Εναρξη,4
будет,4
FuelPointStatusEnum.Nozzle;,4
PUMALAN,4
\dbo.TankSale.FuelDensity,\,4
\this.database.Refresh(Telerik.OpenAccess.RefreshMode.OverwriteChangesFromStore,\,4
this.database.Dispensers.Where(n,4
System.IO.File.ReadAllText(file.FullName);,4
existingEvent.Nozzle.OfficialNozzleNumber;,4
temperatireRadSpinEditor,4
this.database.Tanks),4
tdata,4
FALCON_LPG,4
il.TankFilling).Where(tf,4
\string.Format("\Παραλαβή\,4
footerPanel,4
ParameterSetRequest,4
\name="\orderAmmount"\/>\,4
status;,4
1].QueryTotals,4
tf.LevelStart,4
\Logger.Instance.LogToFile(values,\,4
info.DeviceDescription,4
precalculated,4
[AtgProbeType_Tank_FK1],4
\name="\nozzle"\>Identifier\,4
[FK_NozzleFlow_Nozzle],4
int1,4
ASC,4
info.AlarmTime,4
applicationUserBindingSource,4
FuelPointStatusEnum.InitializeSale;,4
waterLevelLabel,4
600,4
(outFolder,4
[FK_TankSale_Tank],4
this.Tank.CurrentFuelLevel.ToString());,4
\(<ADDR>,\,4
liter/galon,4
nozzleDescriptionLabel,4
Следующий,4
this.lastActiveNozzleId;,4
FuelPointStatusEnum.Auth;,4
(this.CheckInvoices,4
[dbo].[Balance],4
[dbo].[Titrimetry],4
\name,\,4
\FuelPointChannel,\,4
((int)ResponseLengthEnum.ConfirmOC):,4
(this.Tank.Alerts.Where(a,4
offsetWaterVolumeRadSpinEditor,4
radMenuItem5,4
nothing,4
tankGauge1,4
database.SaveChanges();,4
this.serialPort.Write(new,4
\name="\message"\></param>\,4
[dbo].[TankFilling],4
this.lastSales.Where(s,4
\this.AlarmResolved(this,\,4
decimalVolume,4
библиотеки,4
\Console.WriteLine("\--------------------------------------------\,4
SerialPort,4
помощью,4
database.Add(sysEvent);,4
ExtendedAuthorizeRequest,4
this.fillingInitializedState,4
global::System.Windows.Forms.MessageBox.Show(BitConverter.ToString(buffer.ToArray()));,4
on),4
T10_AR,4
\string.Format("\DispenserStatus\,4
tData.StartLevel,4
officialPumpNumberRadSpinEditor,4
symbols,4
95+,4
preset,4
mode),4
this.GetTotals(nz);,4
\Logger.Instance.LogToFile("\controllerThread_SaleAvaliable"\,\,4
nulling,4
PriceNozzle,4
num1)).status;,4
στάθμης,4
HECTRONIC_HLS,4
labelCustomerContact,4
tankSerialNumberRadTextBox,4
LoginForm,4
UserVerificationForm,4
FuelPumpSettings,4
[dbo].[FuelTypePrice],4
\dbo.TankSale.StartTemperature,\,4
info.Difference,4
[idx_titrimetry_height_volume],4
queried,4
[Nozzle_DispenserSetting_FK1],4
[dbo].[AlertDefinition],4
HONG_YANG_MPD_886,4
редакции,4
TOPAZ,4
cubic,4
phone2RadTextBox,4
/),4
foreach(Data.ApplicationUser,4
\name="\configuration"\/>\,4
prevStatuses[affected_nozzle.FuelPointChannel];,4
GetNozzle(Common.FuelPoint,4
(initialize),4
dbo.FuelTypePrice,4
nozzleRadGridView,4
KEY,4
[dbo].[TankUsagePeriod],4
0;},4
SIMPLEX,4
\dbo.TankSale.TankSaleId,\,4
[FK_Tank_CommunicationController],4
\([TitrimetryLevelId],[Height],[Volume])\,4
After,4
List<Data.ApplicationUser>,4
SelectTraderForm,4
affected_nozzle.isOpen,4
Data.Dispenser,4
\Καυσίμου"\;\,4
PortName,4
Access,4
nozzle.NozzleFlows),4
\(slow,\,4
data.Value;,4
fillingsFrom,4
87],4
textCell,4
\automatically,\,4
EF,4
defInvType,4
subReport1;,4
CloseTransactionRequest,4
(totalPrice1,4
tData.StartWaterLevel,4
TransactionEventArgs,4
this.labelTotalPrice.Text,4
(int)Common.Enumerators.AlertTypeEnum.CommunicationLossFuelPoint;,4
\System.DateTime.Now,fp.Address,fp.Channel,decimal.Parse(t.Substring(6,\,4
(κλοπή,4
table),4
(this.AlarmResolved,4
\N&apos;MIX&apos;,\,4
(int)0),4
degree,4
order.</param>,4
Параметр,4
FuelPointStatus.ERROR),4
fires,4
oldStatuses,4
AttachFillingForm,4
(diff,4
((int)this.dispenser.ActiveNozzle.CurrentSaleTotalPrice).ToString();,4
ParentNozzle.ParentFuelPoint.Channel;,4
(nozzle.HasOpenSales),4
как,4
UnlockStatusResponse,4
meters),4
totalCounterRadSpinEditor,4
info.VolumeReal);,4
\AddAlarmControlDelegate(this.AddAlarmControl),\,4
tAlarm.MessageText;,4
labelCustomer,4
errorCheckIndex++;,4
(fp.QueryAuthorize),4
//******,4
(should,4
tailLines,4
dispenserSaleBindingSource,4
[FK_Invoice_InvoiceForm],4
([SaleTransactionId]),4
Root,4
DispenserControl,4
набора,4
sysEvent,4
Version:4.0.30319.42000,4
\"\==="\\,4
field,4
AtgDataRequest,4
officialNozzleNumberLabel,4
UNIGAZ,4
splitPanel5,4
sprice.Length;,4
<returns>Value,4
devided,4
n.DispenserId,4
Version:4.0.30319.18444,4
(AuthorizeType.Volume),4
DispenserGrid,4
[dbo].[Shift],4
radMenuButtonItem1,4
[dbo].[TankSaleView],4
\<DATA>,\,4
391379=,4
nozzle.TotalVolumeCounter),4
radLabel16,4
vTank.LastTemperature,4
значений:,4
this.database.Add(bal);,4
TankSettings,4
показано,4
(5,4
[dbo].[AtgProbeType],4
taxRegistrationNumberLabel,4
invoicePrintBindingSource,4
DispenserTransactionsForm,4
cityTextBox,4
[UsagePeriod_SalesTransaction_FK1],4
!s.SaleProcessed).FirstOrDefault();,4
send;,4
[DispenserProtocol_DispenserType_FK1],4
задайте,4
του,4
Thread.Sleep(50);,4
\"\*"\,\,4
btnPrinter,4
[dbo].[UsagePeriod],4
\decimalPrice.ToString("\N0"\);\,4
opened.</exception>,4
sysEvent.DispenserId,4
\"\Υψηλή\,4
κ.τ.λ.),4
Fp:,4
tData.EndTemperature,4
parms[6],4
tf.VolumeRealNormalized;,4
returnInvoiceType,4
e.Alarm.DatabaseEntityId,4
ReportGrid,4
(DateTime.Now.Subtract(this.Dispenser.LastIdleTime).TotalSeconds,4
existingEvent.Tank.TankNumber;,4
значением,4
типа,4
\this.dispenserStatus,\,4
\TotalizerEnd,\,4
[dbo].[DispenserProtocol],4
without,4
19200,4
AlarmControl,4
HWA,4
panelTitrimetry,4
\ATGs,\,4
TankLinearGauge,4
waitingDeliveryMins,4
(!fp.QueryTotals),4
Workflow,4
(nextState,4
nozzleTotalizer;,4
communicationProtocolLabel,4
0xF,4
([TankId]),4
ExtendedPricesSetRequest,4
msg.Length;,4
Celcium),4
Start-End,4
[dbo].[SendLog],4
Signed&apos;,4
serialNumberLab,4
Επαναδιύλιση,4
[DispenserType_Dispenser_FK1],4
running,4
labelTaxInfo,4
(tdata,4
[Nozzle_NozzlePriceList_FK1],4
Αντλίας.,4
btnInvoiceTypes,4
serialNumberLabel,4
Italiana,4
labelUnitPriceDec,4
radMenuButtonItem2,4
[dbo].[InvoiceType],4
this.database.TankFillings.Where(tf,4
[FK_Normalization_FuelType],4
FAFNIR_VISY_Quick,4
orderIdRadSpinEditor,4
1200,4
делает,4
[dbo].[Tank],4
existingEvent.Dispenser.OfficialPumpNumber;,4
this.Nozzles[(int)lastActiveNozzleId,4
VirtualTankAlarm,4
(8):,4
Unlocks,4
tdata.EndWaterLevel,4
nozzleTotalsLabel,4
по,4
89,4
currentNozzle.TotalVolumeCounter),4
PricesResponse,4
currentNozzle.TotalVolumeCounter));,4
<DLE>,4
(Υπέρβαση,4
SelectNozzleForm,4
[dbo].[SystemEventData],4
COMPATIBILITY_LEVEL,4
СRС16),4
\cref="\T:System.ArgumentException"\>\,4
nozzleFlowsBindingSource,4
phoneTextBox,4
\lastNozzle.FuelType.NormalizeVolume(sale.Volume,\,4
indicator,4
s.DispenserId,4
или,4
ExtendedStatusRequest,4
taxLine,4
nozzle.TotalVolume),4
FuelPointStatus.READY)),4
84,4
\found"\));\,4
[dbo].[TankFillingView],4
systemEventDatumBindingSource,4
[FK_Event_AlertDefinition],4
fuelLevelRadSpinEditor,4
this.Tank.CurrentFuelLevel),4
CAST(800.000,4
InvoiceForm,4
signFolder,4
λειτουργίας,4
sysEvent.NozzleId,4
[Trader_Invoice_FK1],4
[master],4
[dbo].[PriceListTimeSpan],4
\},\,4
[FK_InvoiceLine_TankFilling],4
events,4
(3):,4
(int)((this.dispenser.ActiveNozzle.CurrentSaleTotalPrice,4
titrimetry.TitrimetryId.ToString().ToLower();,4
с,4
tankNumberNumericUpDown,4
Control,4
\ATG,\,4
FuelPointStatus.NOZZLE),4
addresses,4
(Χωρίς,4
DISPLAY,4
dispensedVolume),4
χρήστη,4
301,4
//affected_nozzle.isWorking,4
[dbo].[Invoice],4
KRAUS,4
alarms.Where(a,4
\name="\id"\></param>\,4
\this.Controller.HaltDispenser(this.Dispenser.ChannelId,\,4
\(int)ParentNozzle.ParentFuelPoint.GetExtendedProperty("\tries"\,\,4
типы,4
fuelPoint.DispensedAmount);,4
nozzle.TotalCounter,4
radLabel29,4
\this.database.Refresh(RefreshMode.OverwriteChangesFromStore,\,4
Ενημέρωση,4
SelectTankActionForm,4
portDropDown,4
видимым,4
PricesGetRequest,4
PtsConfiguration.FuelPointCount,4
currentDensityRadSpinEditor,4
validity,4
(x.FPAddress,4
\"\.txt"\);\,4
((int)ResponseLengthEnum.Status):,4
(int)tAlarm.AlertType;,4
maximum,4
16],4
[dbo].[InvoiceGroupView],4
[Nozzle_NozzleUsagePeriod_FK1],4
FuelPointStatusEnum,4
\name="\address"\></param>\,4
\abnormally,\,4
\"\InvoiceGroupViews"\);\,4
threads,4
user.Password,4
\********"\);\,4
sysEvent.CRC,4
FuelPointStatusEnum.Close;,4
this.DialogResult,4
ZAP,4
PtsConfiguration,4
CAST(0.001008000,4
nz.UnitPrice,4
userNameLabel,4
ATG_SIMULATOR,4
WaitingClock,4
temperatireLabel,4
placing,4
Millenium.Enums.FuelPointStatusEnum.Idle);,4
List<Common.Sales.TankSaleData>(this.currentSale.TankData);,4
release,4
принять,4
77248=0:+12560=,4
tank.TankId).FirstOrDefault();,4
TIT,4
(10,4
labelVolume,4
isCustomerLabel,4
(this.IsConnected),4
TankGrid,4
[dbo].[Option],4
button,4
TOPAZ_WONS,4
out,4
this.lastSales[this.lastSales.Count,4
Data.SystemEventDatum();,4
Form1,4
nozzleNumberLabel,4
Initialization,4
q1,4
btnSave,4
ratea,4
---read,4
Κλειδωμένη,4
selectInvoiceControl1,4
List<Common.Sales.TankSaleData>();,4
checked.</param>,4
officialPumpNumberLabel,4
sysData.SystemEventDataId,4
Common.Sales.TankSaleData();,4
shiftsBindingSource,4
BENNETT_CL,4
\dbo.TankSale.StartVolumeNormalized,\,4
Ready,4
FuelPointStatusEnum.Idle;,4
все,4
[FK_Invoice_Vehicle],4
qInvFillings.Select(il,4
byte[]{,4
Locked,4
InvoiceTypesForm,4
IsFinalized,4
ShiftForm,4
FuelPointStatusEnum.TransactionStopped;,4
Το,4
\lt"\,\,4
imageList1,4
όνομα,4
fuelpump,4
cityRadTextBox,4
TOKICO_SS_LAN,4
PUMP_SIMULATOR_10,4
(byte)nz.ParentFuelPoint.AddressId;,4
name.</exception>,4
this.labelTotalVolumeDec.Text;,4
//affected_nozzle.isNozzle,4
existingEvent.EventId;,4
constantly,4
list.ToArray();,4
10240KB,4
currentNettoFuelNomalizedVolumeLabel,4
sprice;,4
12)),4
[dbo].[InvoiceRelation],4
failure,4
74,4
decPlacesRadSpinEditor,4
parameter.</returns>,4
labSerial,4
Series,4
numberLabel,4
[dbo].[ApplicationUserLoggon],4
beginning,4
SAFE,4
tinSenderTextBox,4
labelNozzleNumber,4
separate,4
affected_nozzle.isClosed,4
QueryResolveAlarmArgs,4
VirtualDispenserAlarm;,4
nozzle.LastVolumeCounter,4
cbxChangePrice,4
LOG,4
(idle,4
KOREA_EnE,4
nozzle.Dispenser.OfficialPumpNumber,4
Αριθμός,4
this.levelIncreaseState,4
isPrintedRadCheckBox,4
this.errorState,4
Common.Enumerators.TankStatusEnum.Offline;,4
StatusResponse,4
38444,4
tData.EndWaterLevel,4
PriceControl,4
sysEvent.TankId,4
\καυσίμου"\;\,4
btnCustomers,4
\times"\);\,4
αύξηση,4
[03,4
msg[i],4
tankNumberLabel,4
\name="\requestCode"\>Code\,4
[FK_Balance_ApplicationUser],4
[TankPrice_TankFilling_FK1],4
Κατασκευαστή,4
TankDataControl,4
\cref="\System.ArgumentOutOfRangeException"\>\,4
FuelPointStatus.TransactionCompleted,4
(Data.NozzleFlow,4
/IF,4
AtgMeasurementDataResponse,4
TATSUNO,4
\PtsParameter,\,4
serialNumberText,4
(int)Common.Enumerators.AlertTypeEnum.TankAlert;,4
btnDispensers,4
isPrintedLabel,4
FuelPointStatus.IDLE)),4
info.VolumeReal,4
/////////////////////////,4
VersionRequest,4
EPCO,4
\name="\transactionId"\/>\,4
normally,4
[dbo].[NozzleUsagePeriod],4
opens,4
x^2,4
[dbo].[Normalization],4
textBox41,4
UNIPROBE,4
Μεταβολή,4
vTank.LastFuelHeight,4
labelTotalVolume,4
this.errorState;,4
BATCHEN_Electroline,4
PasswordTextOpen,4
((int)this.dispenser.ActiveNozzle.CurrentSaleUnitPrice).ToString();,4
Logger,4
(VirtualAlarmData,4
AmountInfoResponse,4
\allowed,\,4
\0x37,\,4
\name="\id"\>Identifier\,4
int2,4
closed),4
N&apos;[FileName].mdf&apos;,4
radLabel23,4
radSplitContainer2,4
\FuelPoints,\,4
this.labelTotalPriceDec.Text;,4
maxWaterHeightRadSpinEditor,4
labelTotalVolumeDec,4
dispenser);,4
e.DeviceId,4
{3},4
[FK_InvoicePrint_InvoiceType],4
\{1}|{2},\,4
(property,4
Φωτιστικό,4
HONG_YANG_886,4
δεξαμενής,4
4800,4
spinVAT,4
list.Add(tData);,4
общими,4
6A,4
instruments,4
Stop(),4
initiates,4
[FK_SalesTransaction_ApplicationUser],4
\типов,\,4
this.database.ApplicationUsers.ToList();,4
dataBuffer),4
Info,4
workFlow.Tank.TankStatus,4
Channel,4
WORK,4
следующих,4
16-teen,4
selectInvoiceControl2,4
RS485,4
PEC,4
tankRadDropDownList1,4
AboutForm,4
Μίγμα,4
SANKI,4
totalCounterLabel,4
((this.serialPort.BytesToRead,4
literCheckInvoiceType,4
period.PeriodStart;,4
avoid,4
\name="\orderAmount"\/>\,4
0xE,4
(this.currentSale),4
FD-Link,4
ParentNozzle.ParentFuelPoint.Address;,4
tf.VolumeNormalized);,4
invoiceDateTo,4
gauge),4
\dispensedVolume,\,4
Номер,4
\name="\fileType"\></param>\,4
22],4
\N&apos;ΜΙΓΜΑ&apos;,\,4
к,4
Controller-Dispenser,4
Συσκευή,4
Χρήστης,4
[dbo].[AtgProbeProtocol],4
((totalizerDiff,4
Atgs,4
\ConfigurationManager.AppSettings["\LogController"\];\,4
p.WaterLevel);,4
InvoiceTraderReport,4
HONG_YANG_FZ,4
affected_nozzle.isNozzle,4
this.radButton1.Enabled,4
(automatic,4
[UsagePeriod_TankFilling_FK1],4
CurrentLoop,4
(AuthorizeType.Amount),4
baseDensityRadSpinEditor,4
existingEvent.EventDate;,4
\Console.WriteLine("\Amount\,4
\name="\nozzle"\>Nozzle,\,4
невидимыми,4
IsSupplier,4
lastValidLevelLabel,4
\πρόσβασης"\,\,4
if(nz.FuelPointChannel,4
ResponseTimeout,4
\умолчанию,\,4
denied,4
\CompanyOccupation,\,4
cbxAlarm,4
BENC,4
Διαφορά,4
Removes,4
deliveryType);,4
vatAmountLabel,4
crcLabel,4
αντλίας,4
\name="\version"\></param>\,4
i.Invoice.TransactionDate,4
προγράμματος,4
!this.GetTotals(fp.ActiveNozzle);,4
isSupplierRadCheckBox,4
waitingLiterCheckSecs,4
systems),4
panelDispenser,4
0xC,4
deliveryType).ToList();,4
nz.QueryTotals;,4
signal,4
\dispensedVolume"\;\,4
titrationDateRadDateTimePicker,4
[PriceList_Trader_FK1],4
EASYCALL,4
\dbo.TankSale.TankId,\,4
decimal3,4
SS-LAN,4
Τιμών,4
degrees,4
versionLab,4
Редакция,4
ATG.</returns>,4
[Tank_TankSetting_FK1],4
radLabel15,4
\Exception("\evalTotals()\,4
System.Windows.Forms.DialogResult.Cancel;,4
Εκτος,4
PumpConfigGetRequest,4
(sale.TankData,4
emailRadTextBox,4
Παραστατικού:,4
isValidLabel,4
names,4
\cref="\System.InvalidOperationException"\>Specified\,4
DockStyle.Fill;,4
CommunicationSettingsForm,4
(int)this.dispenser.ActiveNozzle.CurrentSaleUnitPrice),4
9600,4
(Tokheim,4
{1:N2},4
[Dispenser_Nozzle_FK1],4
System.IO.Ports.SerialPort.GetPortNames().</remarks>,4
tank.WaterLevel;,4
//Math.Round(temp,4
querying,4
tAlarm.DeviceId;,4
((int)this.dispenser.ActiveNozzle.CurrentSaleTotalVolume).ToString();,4
baseDensityLabel,4
tankSerialNumberLabel,4
===>,4
\dbo.TankSale.EndTemperature,\,4
MainForm,4
next,4
(this.suspendAlarms),4
(8,4
vatAmountRadSpinEditor,4
(int)Common.Enumerators.AlertTypeEnum.FuelPointError;,4
\Convert.ToInt32((sprice.Substring(2,\,4
BATCHEN_MPP,4
\normally,\,4
tData.EndLevel,4
[Invoice_InvoiceRelation_FK2],4
orderIdLabel,4
HaltRequest,4
\Resolved"\;\,4
waterLevelRadSpinEditor,4
serialNumberRadTextBox,4
packet:,4
Διακοπή,4
btnAlerts,4
isValidRadCheckBox,4
\"\Auto\,4
labelDispenserNumber,4
\(N&apos;53d9c499-22eb-44b8-9126-7bfd497b0980&apos;,\,4
radLabel20,4
radMenuItem6,4
\UNLIMITED,\,4
////////////////////////////////////////////////////////////////////////////,4
tank.LastValuesUpdate,4
dir,4
tanks),4
Τερματισμός,4
subReport2;,4
UnlockRequest,4
\([SalesTransactionId],[EndLevel])\,4
System.Drawing.Icon,4
служит,4
[Dispenser_Event_FK1],4
BENNETT_RS485,4
\сведения,\,4
this.ActiveNozzleID;,4
startControllerButton,4
(dispenser,4
VirtualTankAlarm;,4
(30,4
currentDensityLabel,4
\invoiceLines.Add("\\,4
(this.openSales.Where(n,4
ADAST,4
<---,4
νερού,4
150,4
thermalCoeficientLabel,4
\name="\asciiByte"\>Initial\,4
physicalAddressRadSpinEditor,4
[FK_Invoice_ApplicationUser],4
sale.TankData.Where(t,4
Load,4
[FK_Shift_ApplicationUser],4
kg/m3,4
SLAVUTICH,4
!se.ResolvedDate.HasValue);,4
AtgConfigSetRequest,4
(errorCheckIndex,4
Сведения,4
\name="\dispensedVolume"\>Dispensed\,4
invoiceSignatureLabel1,4
LockRequest,4
10%),4
Query,4
postpayment,4
kilograms,4
WorkFlow.AlarmRaisedEventArgs,4
\cents,\,4
labelTotalPriceDec,4
this.Tank.CalculateStatisticalErrors(this.Tank.CurrentFuelLevel);,4
StatusRequest,4
this.Dispenser.Nozzles),4
passwordLabel,4
sendCheckInvoiceType,4
\unitprice,\,4
\//serialPort.Write(buffer,\,4
List<Data.SystemEvent>,4
currentNozzle.NozzleId;,4
[FK_NozzleFlow_Tank],4
volume.</param>,4
Option_7,4
taxRegistrationOfficeRadTextBox,4
1.5,4
websiteLabel,4
controllerAssemblyLabel,4
[FK_Vehicle_Trader],4
(LPG),4
date,4
300,4
offsetVolumeLabel,4
SelectInvoiceControl,4
taxRegistrationNumberRadTextBox,4
\dbo.TankSale.CRC,\,4
\decimalVolume.ToString("\N0"\);\,4
websiteRadTextBox,4
dispC.Dock,4
обратиться,4
broadcasting,4
Authorize,4
commands.</param>,4
tinCompanyTextBox,4
average,4
this.CreateAlarm();,4
[idx_invoiceline_salestransaction],4
Interface,4
ACK,4
2048GB,4
preparation,4
state.Sale.UnitPrice,4
//Math.Round(wlevel,4
img,4
btnFillingEnd,4
((this.dispenser.ActiveNozzle.CurrentSaleUnitPrice,4
[FK_Balance_SalesTransaction],4
RS422,4
btnFillingStart,4
least,4
\up,\,4
logBool,4
[FK_ApplicationUserLoggon_ApplicationUser],4
Contains,4
radMenuItem4,4
q.ToList();,4
(int)this.dispenser.ActiveNozzle.CurrentSaleTotalVolume),4
TLS,4
faxRadTextBox,4
([TitrimetryId]),4
типу,4
waitingDeliverySecs,4
\case,\,4
ισοζυγίου.,4
Επιλογή),4
Εξαγωγή,4
user.PasswordEncrypted,4
USE,4
